pmt,nentries,mu,emu,q,eq,sigma,esigma,amplitude,eamplitude,chi2,ndf,fitstatus
180,15052,0.353795,0.014861,0.445966,0.006624,0.194113,0.004795,1576.004150,60.674427,187.387283,36,0
181,19630,0.301021,0.012907,0.478184,0.005395,0.194588,0.004151,1729.189575,68.382935,161.526505,36,0
182,15194,0.347082,0.014813,0.359676,0.007668,0.144517,0.003960,1382.945312,58.891083,316.154694,36,0
183,16226,0.394628,0.015957,0.451119,0.006712,0.200275,0.005106,1565.612549,56.868954,154.374969,36,0
184,19211,0.384503,0.014999,0.453047,0.006122,0.193319,0.004831,1613.260132,57.534386,172.855972,36,0
185,15920,0.354150,0.015251,0.440475,0.006892,0.196154,0.004981,1639.664062,64.395966,208.103012,36,0
186,25399,0.337432,0.012814,0.464728,0.005434,0.203080,0.004397,2242.416016,78.297554,205.733231,36,0
187,17981,0.380120,0.014103,0.463052,0.005603,0.195613,0.004362,1744.250977,58.769459,190.055481,36,0
188,19255,0.365488,0.013599,0.437105,0.006048,0.190677,0.004287,1985.387573,68.060303,240.706009,36,0
189,17567,0.386476,0.014980,0.465198,0.005943,0.196737,0.004585,1571.954590,54.846081,177.807068,36,0
190,2291,0.100000,0.014980,0.800000,0.005943,0.300000,0.004585,433.000000,54.846081,177.807068,36,-1
191,20461,0.473228,0.015512,0.374137,0.007026,0.160796,0.004325,1620.618652,49.395172,284.584869,36,0
192,18477,0.398929,0.013274,0.361449,0.006402,0.145529,0.003425,1817.306030,59.296585,371.431793,36,0
193,19709,0.388132,0.013434,0.454209,0.005405,0.190747,0.004083,1893.859741,59.207455,203.745956,36,0
194,20204,0.346450,0.012788,0.448607,0.005644,0.189259,0.003995,1974.144531,67.195442,254.688782,36,0
195,20757,0.422984,0.017020,0.468875,0.006898,0.215932,0.005563,1563.979858,55.594231,169.902542,36,0
196,18901,0.334932,0.013096,0.464974,0.005587,0.205450,0.004319,2193.332275,78.570633,262.738434,36,0
197,19952,0.358883,0.012256,0.458147,0.004738,0.184337,0.003737,2030.275879,63.683838,231.459595,36,0
198,20729,0.343885,0.011505,0.463360,0.004791,0.191342,0.003551,2306.464600,70.586761,200.106339,36,0
199,20692,0.379963,0.012404,0.445892,0.004998,0.181465,0.003634,2053.088867,60.919048,262.449768,36,0
200,21474,0.368184,0.013445,0.465776,0.005641,0.197005,0.004348,1944.998657,64.961952,223.942627,36,0
201,22205,0.383257,0.012106,0.404106,0.005407,0.164473,0.003390,2172.887451,63.409943,389.896667,36,0
202,19673,0.374259,0.013509,0.466479,0.005630,0.199046,0.004222,1893.405151,61.516548,171.985199,36,0
203,22010,0.376765,0.013904,0.455788,0.006288,0.212797,0.004704,2218.543945,73.830864,236.749420,36,0
204,19781,0.354134,0.014084,0.455329,0.006306,0.205845,0.004465,2062.142334,76.503113,222.771591,36,0
205,20494,0.406313,0.015348,0.430147,0.006877,0.201530,0.005068,1980.904419,67.119522,235.586212,36,0
206,20823,0.336880,0.011736,0.464814,0.004788,0.193641,0.003713,2341.835693,74.935135,274.436401,36,0
207,19276,0.356651,0.012873,0.450852,0.005664,0.193510,0.004082,2056.658203,67.661621,261.184967,36,0
208,24451,0.383852,0.012395,0.458406,0.005103,0.194215,0.003860,2177.880127,63.472328,276.317627,36,0
209,22865,0.363669,0.011704,0.453502,0.005035,0.191664,0.003782,2190.835205,66.186798,282.593384,36,0
210,19435,0.352175,0.012736,0.467516,0.005178,0.196331,0.003867,2031.770142,67.458191,204.867386,36,0
211,21280,0.380417,0.011978,0.452462,0.004632,0.180528,0.003447,2073.654541,59.534420,274.900269,36,0
212,21898,0.411361,0.014532,0.448195,0.006326,0.203680,0.004664,1997.398926,62.231106,228.069504,36,0
213,23391,0.382063,0.012754,0.452652,0.005514,0.199597,0.004053,2329.067139,69.902481,250.631775,36,0
214,19648,0.414156,0.013910,0.335379,0.006730,0.130970,0.003161,1606.502075,56.901985,501.767120,36,0
215,4780,0.100000,0.013910,0.800000,0.006730,0.300000,0.003161,892.200012,56.901985,501.767120,36,-1
216,25376,0.435386,0.013420,0.370194,0.006309,0.157506,0.003550,2148.194580,61.179016,450.461365,36,0
217,23298,0.425777,0.013778,0.469171,0.005306,0.200564,0.004301,1999.684692,57.349339,168.325729,36,0
218,20873,0.368801,0.016772,0.577064,0.007044,0.297785,0.006514,2123.837891,85.542519,71.246025,36,0
219,25849,0.409951,0.014160,0.366942,0.007485,0.168934,0.003918,2291.150391,70.303055,416.795013,36,0
220,20084,0.362895,0.014173,0.455966,0.006470,0.206094,0.004647,1959.202026,69.717102,205.221237,36,0
221,26764,0.366782,0.013522,0.456061,0.006151,0.208683,0.004445,2223.834473,73.570045,257.231323,36,0
222,20864,0.409799,0.013329,0.438858,0.005497,0.186079,0.003937,2005.078247,58.772636,225.218491,36,0
223,23047,0.429620,0.014070,0.430192,0.006095,0.187896,0.004357,2015.826172,58.721367,232.482178,36,0
224,26859,0.326312,0.012308,0.468446,0.005581,0.209426,0.004186,2391.744141,82.856453,212.627457,36,0
225,22173,0.394584,0.014331,0.416115,0.006154,0.176022,0.004200,1765.584717,59.201660,291.323822,36,0
226,20034,0.356345,0.012385,0.451794,0.005268,0.190834,0.003802,2212.568604,70.661858,251.333527,36,0
227,20565,0.374731,0.014013,0.464427,0.005760,0.206819,0.004393,1903.416626,65.016373,227.155243,36,0
228,19636,0.406491,0.015195,0.431560,0.006980,0.199776,0.004953,1949.000244,65.114128,222.062439,36,0
229,55760,0.360275,0.011405,0.459199,0.004939,0.193920,0.003595,2465.657959,71.240692,227.676163,36,0
230,24590,0.353984,0.012558,0.466005,0.005189,0.196636,0.003976,2129.612793,69.129669,245.977707,36,0
231,24537,0.389482,0.013097,0.445140,0.005753,0.193749,0.004068,2121.961426,64.015335,266.468201,36,0
232,18923,0.350971,0.014166,0.466920,0.006482,0.215404,0.004784,2014.196655,73.210068,169.612030,36,0
233,31940,0.403121,0.012114,0.434208,0.005112,0.181976,0.003570,2278.489014,62.150188,292.892761,36,0
234,21375,0.335168,0.011937,0.463306,0.004886,0.190581,0.003627,2132.552246,69.935287,199.095596,36,0
235,17996,0.399903,0.015759,0.448213,0.007206,0.209280,0.005227,1787.145874,62.511166,150.527466,36,0
236,23533,0.428555,0.015740,0.414457,0.007345,0.198860,0.005108,2100.344238,68.086395,209.671188,36,0
237,19567,0.392070,0.013185,0.432820,0.005544,0.180064,0.003886,1925.818604,59.258224,231.019470,36,0
238,19960,0.385886,0.013949,0.459824,0.005832,0.201590,0.004576,1962.523438,65.073547,172.462433,36,0
239,23074,0.322040,0.011927,0.474585,0.005123,0.201507,0.003861,2256.984863,76.573654,236.282135,36,0
240,20044,0.347979,0.012859,0.466780,0.005359,0.200541,0.004140,2052.670166,69.415115,206.986191,36,0
241,23074,0.364736,0.011478,0.453255,0.005121,0.190264,0.003826,2128.748779,63.615929,207.044998,36,0
242,20365,0.328867,0.011936,0.452779,0.005299,0.192915,0.003931,2230.568359,74.907547,223.229904,36,0
243,21830,0.342449,0.011672,0.454794,0.004809,0.190486,0.003673,2338.715088,73.768227,269.011108,36,0
244,18417,0.331796,0.014280,0.495389,0.006412,0.232968,0.005118,2080.572266,81.363983,147.575012,36,0
245,61538,0.421364,0.017988,0.485012,0.007980,0.242279,0.006231,1733.520630,63.645874,128.739426,36,0
246,20551,0.380818,0.012863,0.467678,0.005196,0.200104,0.004111,2083.521484,64.012238,175.345901,36,0
247,22771,0.396158,0.014602,0.437352,0.006476,0.198065,0.004630,1941.414551,64.174416,276.396179,36,0
248,1476,0.100000,0.014602,0.800000,0.006476,0.300000,0.004630,281.799988,64.174416,276.396179,36,-1
249,21385,0.310983,0.011292,0.505477,0.004869,0.207769,0.003789,2315.831787,77.205933,183.613159,36,0
250,19339,0.373477,0.014610,0.473535,0.006225,0.213245,0.004786,1847.411621,65.307320,157.062866,36,0
251,21566,0.436442,0.016817,0.434270,0.007733,0.204506,0.005638,1762.118774,61.420807,188.345688,36,0
252,19684,0.376929,0.014296,0.463229,0.006177,0.209131,0.004622,1956.843018,66.653542,203.483429,36,0
253,19536,0.345366,0.013628,0.432989,0.006413,0.198833,0.004739,2244.930664,81.667519,248.847931,36,0
254,20454,0.331657,0.012828,0.467520,0.005592,0.200474,0.004292,2121.355225,76.252159,192.737976,36,0
255,21591,0.392196,0.014712,0.463896,0.006038,0.199659,0.004576,1677.998169,56.380951,150.151016,36,0
256,19268,0.451067,0.016688,0.450748,0.006915,0.210923,0.005229,1730.770630,55.557602,164.496124,36,0
257,22064,0.467705,0.018106,0.419980,0.007843,0.190720,0.005262,1629.726318,52.282150,173.492004,36,0
258,19068,0.416881,0.014552,0.456082,0.005818,0.195943,0.004578,1776.436157,55.928883,174.360611,36,0
259,22847,0.367030,0.015010,0.435101,0.007146,0.212655,0.005305,2163.743652,80.429970,262.292633,36,0
260,17940,0.388270,0.015841,0.435778,0.006572,0.195501,0.004946,1616.855835,59.718517,211.961090,36,0
261,20292,0.354957,0.014007,0.479015,0.006099,0.220750,0.004821,2050.926025,73.542702,153.699219,36,0
262,17736,0.392455,0.014392,0.443304,0.006006,0.189513,0.004398,1736.602051,57.582111,197.261032,36,0
263,18835,0.345755,0.012848,0.405169,0.006286,0.169681,0.003848,1986.814453,70.068512,317.551361,36,0
264,18186,0.387578,0.014662,0.459537,0.005905,0.193811,0.004517,1589.631470,54.341156,142.231491,36,0
265,12830,0.394812,0.015170,0.341231,0.005573,0.110298,0.002618,882.726501,41.756683,361.162689,36,0
266,17634,0.292477,0.015659,0.673251,0.006330,0.312329,0.006040,1960.705078,93.921455,92.150719,36,0
267,14789,0.453393,0.017510,0.319895,0.007747,0.125938,0.003617,1104.381592,43.395065,381.946381,36,0
268,15386,0.389127,0.016101,0.453582,0.006699,0.195307,0.005020,1383.217041,51.614071,172.378616,36,0
269,15648,0.291786,0.013515,0.495001,0.005774,0.207131,0.004561,1632.475708,69.976852,161.503693,36,0
270,14771,0.375791,0.016553,0.384428,0.008118,0.164405,0.004696,1415.261108,57.806213,316.627472,36,0
271,19829,0.316641,0.012055,0.442039,0.005275,0.177686,0.003584,1912.966919,68.312752,247.273300,36,0
272,14880,0.361704,0.015136,0.472318,0.006244,0.201468,0.004797,1501.752563,56.867653,126.788109,36,0
273,19192,0.350049,0.012719,0.446399,0.005362,0.183271,0.003885,1918.496582,64.043251,244.225052,36,0
274,15580,0.359714,0.014417,0.468716,0.005735,0.194802,0.004436,1577.960449,57.398014,183.406952,36,0
275,18768,0.352491,0.013281,0.464955,0.005743,0.201168,0.004161,1956.197144,66.724945,207.881317,36,0
276,19561,0.381037,0.014032,0.460594,0.005919,0.203511,0.004520,1947.614990,64.244377,213.736603,36,0
277,18480,0.292871,0.011561,0.481620,0.005060,0.201119,0.003852,2274.190918,82.996895,188.955124,36,0
278,16087,0.408629,0.017205,0.457535,0.007896,0.211945,0.005617,1475.313232,54.110847,159.364807,36,0
279,19954,0.519780,0.021643,0.325613,0.009286,0.130227,0.004415,781.814392,34.320477,373.449615,36,0
280,18714,0.322886,0.011937,0.479046,0.004969,0.198634,0.003769,2172.489014,73.431442,247.145615,36,0
281,20172,0.320465,0.011603,0.441873,0.005202,0.187961,0.003777,2429.009277,82.201256,283.159363,36,0
282,18122,0.379702,0.014080,0.457731,0.005806,0.198912,0.004315,1810.722534,60.285294,198.222473,36,0
283,21239,0.370274,0.012153,0.444102,0.005324,0.178809,0.003496,2075.121582,60.974606,282.964172,36,0
284,21652,0.347019,0.011479,0.463434,0.004588,0.185048,0.003389,2203.492676,66.659859,290.235260,36,0
285,24501,0.355713,0.013098,0.460067,0.005989,0.206751,0.004288,2217.914551,73.584030,226.193756,36,0
286,21410,0.370356,0.011782,0.456652,0.004448,0.189813,0.003572,2262.899414,66.544411,220.202118,36,0
287,21418,0.330313,0.011944,0.435986,0.005427,0.185133,0.003818,2344.528809,78.351059,273.436615,36,0
288,19962,0.355730,0.013775,0.465310,0.006111,0.210141,0.004617,2088.300293,73.365875,212.248352,36,0
289,22512,0.350885,0.011715,0.455616,0.004902,0.189759,0.003655,2348.248779,71.918449,274.423676,36,0
290,20540,0.421385,0.015158,0.413460,0.007239,0.191722,0.004789,2028.164551,63.996498,266.002991,36,0
291,21680,0.393808,0.013073,0.465265,0.005461,0.201250,0.004070,2123.071045,62.608242,235.359665,36,0
292,22543,0.362607,0.011706,0.365375,0.005627,0.139407,0.002926,1958.080566,65.024414,489.395111,36,0
293,22083,0.338495,0.011199,0.464716,0.004762,0.192904,0.003524,2466.582275,74.610054,276.103180,36,0
294,22772,0.343086,0.012060,0.467855,0.005178,0.197748,0.003797,2233.052490,71.254578,245.513000,36,0
295,25422,0.357330,0.012263,0.449215,0.005320,0.191439,0.003855,2270.082764,71.477356,262.124634,36,0
296,24129,0.376347,0.013179,0.390880,0.006666,0.175438,0.004015,2454.473633,81.812233,430.743378,36,0
297,20108,0.357644,0.011641,0.468301,0.004465,0.185362,0.003415,2139.235352,63.178753,258.664032,36,0
298,21124,0.436090,0.015241,0.456254,0.006356,0.204362,0.004787,1745.842773,54.137829,162.990112,36,0
299,24764,0.388028,0.012619,0.452127,0.005178,0.194859,0.003722,2238.935547,64.605659,257.250305,36,0
300,21204,0.326078,0.010526,0.481228,0.004024,0.184479,0.003007,2381.055176,70.587471,303.688049,36,0
301,27073,0.404854,0.013171,0.437684,0.005761,0.193115,0.004101,2189.970215,63.929295,260.609283,36,0
302,26842,0.373704,0.013239,0.498643,0.005379,0.214567,0.004218,1987.771484,62.712460,134.332962,36,0
303,22540,0.385566,0.013135,0.454504,0.005509,0.205195,0.004144,2333.741455,71.427376,285.283386,36,0
304,24662,0.308283,0.010569,0.471994,0.004672,0.195999,0.003335,2663.716553,84.258057,328.967285,36,0
305,22036,0.366238,0.013000,0.424174,0.005965,0.182992,0.003884,2151.548340,68.974594,320.537537,36,0
306,24144,0.366683,0.011741,0.465569,0.004960,0.199358,0.003495,2448.222656,70.363068,303.769623,36,0
307,25734,0.347058,0.012271,0.453824,0.005618,0.206027,0.004164,2517.189697,82.292099,219.230850,36,0
308,20354,0.353873,0.012102,0.463851,0.004935,0.191323,0.003486,2098.922852,64.953247,259.269836,36,0
309,24839,0.426866,0.013802,0.441111,0.005968,0.199247,0.004206,2234.056885,63.299038,293.758881,36,0
310,21360,0.395235,0.013463,0.460190,0.005708,0.207032,0.004258,2194.765625,66.449921,215.914200,36,0
311,24181,0.387621,0.011955,0.450928,0.004955,0.189843,0.003626,2399.207764,66.339050,274.914154,36,0
312,19014,0.328324,0.011534,0.466085,0.004815,0.186069,0.003630,2141.013428,69.684540,203.998291,36,0
313,23834,0.389132,0.013963,0.440136,0.006347,0.199978,0.004488,2286.036621,71.643562,252.445023,36,0
314,22621,0.349667,0.011350,0.450045,0.004553,0.185830,0.003347,2455.760010,72.219963,325.944427,36,0
315,24161,0.441161,0.013580,0.412660,0.005435,0.181051,0.003824,2123.951904,59.036449,324.379181,36,0
316,22425,0.388245,0.011572,0.456713,0.004389,0.182338,0.003319,2226.830322,60.438244,246.504379,36,0
317,25513,0.340322,0.010617,0.469519,0.004119,0.183647,0.003102,2425.534668,69.301971,284.456573,36,0
318,27343,0.356831,0.014248,0.452616,0.006661,0.213459,0.004956,2182.911377,79.083382,206.041580,36,0
319,23567,0.362263,0.012233,0.433581,0.005779,0.192160,0.003910,2494.406006,76.645981,343.903839,36,0
320,22651,0.423557,0.016702,0.454137,0.007746,0.234753,0.005899,2101.979004,72.857101,173.678726,36,0
321,23094,0.407335,0.012754,0.457075,0.005134,0.193482,0.003783,2127.094971,59.169174,216.983414,36,0
322,24268,0.381564,0.012788,0.450770,0.005334,0.189165,0.003881,2036.613037,61.630138,240.853607,36,0
323,22430,0.347851,0.012216,0.472165,0.005424,0.212275,0.004093,2521.384033,79.741692,254.169434,36,0
324,24633,0.323160,0.011306,0.449693,0.005155,0.190941,0.003585,2546.008301,81.729744,276.025787,36,0
325,22013,0.413038,0.014514,0.456842,0.006090,0.205755,0.004744,2002.163330,62.667782,195.858429,36,0
326,23313,0.427157,0.013226,0.450877,0.005513,0.194976,0.003943,2101.648682,57.084068,199.637054,36,0
327,21576,0.352677,0.012068,0.455779,0.005256,0.191513,0.003714,2214.635498,68.827644,218.265640,36,0
328,21378,0.352691,0.011696,0.449217,0.004932,0.189924,0.003719,2366.435059,72.959526,253.609726,36,0
329,22925,0.388464,0.013134,0.448208,0.005381,0.189570,0.004048,2050.704346,62.671455,215.486557,36,0
330,22991,0.361201,0.012451,0.458366,0.005208,0.193971,0.003789,2205.778320,69.616890,236.683182,36,0
331,22198,0.352464,0.013614,0.468349,0.005741,0.204234,0.004469,2155.341553,80.399216,191.528259,36,0
332,22921,0.430158,0.015478,0.428868,0.006815,0.197382,0.004626,1990.589478,64.082420,228.160629,36,0
333,25283,0.387032,0.012880,0.441520,0.005819,0.192788,0.004060,2228.979736,66.596367,244.566940,36,0
334,21634,0.333288,0.010578,0.466378,0.003872,0.177661,0.003027,2378.808594,69.980812,256.745911,36,0
335,23206,0.374892,0.014391,0.450856,0.006839,0.213268,0.004938,2117.616699,72.851677,193.192505,36,0
336,23004,0.455169,0.016314,0.415641,0.007646,0.205381,0.005286,2111.126221,65.437210,245.777466,36,0
337,23410,0.386312,0.013493,0.434948,0.006101,0.195415,0.004321,2175.046387,68.431221,264.096191,36,0
338,22028,0.406908,0.013808,0.420780,0.005672,0.174452,0.003903,1826.803711,56.316929,273.151337,36,0
339,21104,0.382981,0.012738,0.465174,0.005247,0.195559,0.003928,2034.746582,60.884956,206.430878,36,0
340,21755,0.386823,0.013022,0.450751,0.005487,0.193195,0.004045,2110.274902,63.708580,226.969345,36,0
341,25159,0.361884,0.012312,0.459473,0.005329,0.202057,0.004010,2373.281738,73.917053,234.608078,36,0
342,21288,0.378067,0.013168,0.454025,0.005177,0.189756,0.003922,1925.216675,60.526192,230.457123,36,0
343,23996,0.326641,0.011070,0.454613,0.004813,0.190595,0.003590,2616.686523,82.250404,298.539307,36,0
344,22451,0.342818,0.012021,0.452892,0.005115,0.181986,0.003503,2002.857300,64.403038,326.828156,36,0
345,19917,0.359189,0.012357,0.461970,0.004909,0.188918,0.003691,1980.849121,62.429771,231.192291,36,0
346,21844,0.366409,0.012970,0.453739,0.005423,0.197576,0.004201,2277.003418,73.850998,182.978592,36,0
347,28384,0.349169,0.012432,0.443766,0.005706,0.189951,0.003924,2179.036377,70.880760,235.391495,36,0
348,22713,0.372208,0.013773,0.460903,0.006089,0.209574,0.004786,1922.546265,66.716156,187.495300,36,0
349,52283,0.439924,0.014362,0.386796,0.006646,0.170213,0.004157,2045.152344,60.436737,316.138916,36,0
350,4781,0.100000,0.014362,0.800000,0.006646,0.300000,0.004157,918.200012,60.436737,316.138916,36,-1
351,20950,0.351044,0.012954,0.445355,0.005642,0.188178,0.004144,1939.243530,66.209518,214.045212,36,0
352,30199,0.355226,0.012831,0.444512,0.005591,0.184699,0.003916,1946.551758,64.357346,206.360504,36,0
353,27140,0.379829,0.015902,0.398587,0.008392,0.196792,0.005474,2106.487549,79.408478,253.649704,36,0
354,21624,0.305793,0.012302,0.461522,0.005849,0.201179,0.004130,2133.210205,78.749634,223.202621,36,0
355,19801,0.293913,0.012879,0.454493,0.006052,0.189276,0.004127,1763.396240,72.263298,187.645615,36,0
356,21013,0.329078,0.012589,0.431798,0.006105,0.186558,0.004151,2147.275391,76.154228,207.720947,36,0
357,15619,0.304397,0.013275,0.459847,0.005982,0.196427,0.004450,1862.607300,75.330849,170.704865,36,0
358,20491,0.296326,0.013612,0.460791,0.006550,0.207068,0.004813,1947.657715,82.984100,178.334885,36,0
359,20377,0.283973,0.012669,0.440367,0.005813,0.178247,0.004061,1768.581299,74.617630,232.962143,36,0
