pmt,amax,taumax,amin,taumin,eamax,etaumax,eamin,etaumin,npoints,nfitpoints,chi2,ndof,voltage
0,0.45144744441041,259833626.62387726,0.24745717455283495,172.74135406514554,0.0057025269020044,1.9349939751474054e-11,0.004015169963429702,9.388707762605796,40,40,0.21947948215066554,36,1871.0
1,0.5408662894482709,4418.202974996973,0.1567824509080294,183.70179731900734,0.16106550962016192,10633.046713905784,0.15728197584609122,141.77199486642948,40,40,0.2858048647932538,36,1714.0
2,0.24651388626700435,8306432528.492222,0.9999999999999999,4.699477503181888,0.024945094908134038,2.336328371301218e-16,9.58107122084178,15.941179533567656,40,40,73.73186524415966,35,1679.0
3,0.4039142325286785,480829679.79486597,0.21627090904826873,162.96675982155733,0.004891954636000603,4.702178550975083e-12,0.003438790160178024,9.014884879153124,40,40,0.23034897622183528,36,1881.0
4,0.5693379222579288,2783.158977543057,0.14698780370166903,166.2383754069371,0.18797893546767855,4957.241524448724,0.1825543862957938,162.26749272131963,40,40,0.5033643136519564,36,1533.0
5,0.5047557736887978,209643055.6979516,0.2353898852541133,313.88083377054846,0.020482604379556117,3.781464186345775e-10,0.01780445907376558,45.913048060258625,40,40,0.29076346623892346,36,1475.0
6,0.5625804411168854,3770.127612684846,0.13626300956044907,147.85077095641736,0.08607226469761865,4623.710332527648,0.08245437380055028,78.43543959906923,40,40,0.31289064745677075,36,1705.0
7,0.38983555375724127,77075.70974991031,0.11064428784151618,81.16156091044273,0.018501708223398982,872258.1442093537,0.015552707043661856,18.440696513746683,40,40,0.28526012494798747,36,1602.0
8,0.36888028121841,670755169.7930428,0.269846697102717,218.98178549545563,0.012315520512563,4.230379863514129e-12,0.00978725409742742,19.416638188325443,40,40,0.2795308366257006,36,1740.0
9,0.4898492844112744,2857499.540699839,0.209754384216633,259.4811530237123,0.4756189164417962,11597465724.340628,0.470661077935814,410.345062939936,40,40,0.3912228524515069,36,1662.0
10,0.4707487191072227,1305347250.103405,0.22523605564764926,203.09763649538948,0.00852312760618401,3.3755467346821885e-12,0.006222675243508415,16.495734770929186,40,40,0.29094900868283846,36,1757.0
11,0.3864643717246388,82786353.75300525,0.23552799409968622,203.79547155101548,0.007413396028394204,2.776033900820069e-10,0.005596695977097955,13.310420572745072,40,40,0.21621895920078893,36,1818.0
12,0.4518093026515217,29886722.19835455,0.2757551459797325,322.99102665401216,0.06818805098532836,4.098512856614692e-08,0.06028408914998441,130.67290022720968,40,40,1.9817520832870743,36,1688.0
13,0.4910264822770153,311925649.0401806,0.24832430780916118,303.73088552872616,0.01329276394877132,8.53853941981713e-11,0.011513596256814002,27.537309934644927,40,40,0.13305811316573457,36,1679.0
14,0.3670889529304598,384477302.46055144,0.25033248003649483,245.83846860943095,0.01153160951835492,1.932777631119067e-11,0.009485002527553212,20.860801277989392,40,40,0.1776580804578789,36,1727.0
15,0.3694147141545268,89156654.77344857,0.251616031408798,185.11997670493915,0.008376864451387089,1.839598826369239e-10,0.006254744608982303,13.398020051951827,40,40,0.25929046714606174,36,1821.0
16,0.4417133286187412,274749993.51353675,0.2599796183330565,316.9251460990556,0.016332213706067245,1.260998588160042e-10,0.014405412958289548,32.76149883104395,40,40,0.23487703898946727,36,1625.0
17,0.5191173484336249,356324454.31008977,0.18274712777826277,267.3708440736182,0.018304744204610965,1.3204294381158597e-10,0.015087779844120571,48.87782393659442,40,40,0.32288237933255926,36,1447.0
18,0.33124005484163904,420301877.79373235,0.30495332070100245,441.30608360546825,0.04220483880576136,1.2559209923466714e-10,0.03989700117838482,86.75478332493309,40,40,0.34449993634109444,36,1813.0
19,0.511137937566823,1626.347971843486,0.09558469449028087,67.81388751101126,0.012117299069341449,211.420178865133,0.009932576841167554,12.28171433242631,40,40,0.13617359584966945,36,1852.0
20,0.4351860939811854,139026476.0543532,0.22996013322412837,232.69515099402125,0.011304362612542201,2.2448386564773873e-10,0.008960054872424322,22.092744850801274,40,40,0.2757761761194422,36,1787.0
21,0.45133933709790647,291741472.1045288,0.25681488886265763,280.847254601608,0.011740282245371936,5.848008919938595e-11,0.009975775215029252,22.46639021931157,40,40,0.15573550127963626,36,1792.0
22,0.5735221776893545,1785.3517519520326,0.12122324662888642,105.8175342790921,0.05252200174016904,764.0065041197896,0.04824218076981734,44.79411617229826,40,40,0.2909463781208429,36,1748.0
23,0.35453354201870957,1943605151.7684565,0.09326189657393254,65.03156216339434,0.0012878538894397957,8.575023733938344e-14,0.004077016749044394,4.7060942520431555,40,40,0.2550096448485688,36,1694.0
24,0.39961717431828764,91976348.19991477,0.2507151823719738,347.51851674199287,0.022867381181043794,1.8193954609693773e-09,0.02065587374664485,49.878943294787256,40,40,0.19160727015617487,36,1543.0
25,0.5033832851528286,8272.717441437606,0.19418729691717007,220.47723160353334,0.2457395343226748,54242.33327153168,0.24214871141189195,198.19679544273282,40,40,0.2046907325509895,36,1747.0
26,0.5340363826201364,2728.6204451975036,0.1590224135116164,189.57625198648918,0.1711577167676571,4187.548982977719,0.16779390396859614,144.49560955658552,40,40,0.31531781250451907,36,1734.0
27,0.408967201094458,3704.3036686776572,0.16415278251030568,140.8477216007678,0.07408070814154721,5514.268701215183,0.07107561546072882,53.65209231192475,40,40,0.3821404555697496,36,1727.0
28,0.4239282464503706,496961769.7978074,0.24363046148167594,218.13280671170585,0.010943035952085645,1.2993435860480189e-11,0.008555020292542542,19.424148171019734,40,40,0.2651275841656817,36,1775.0
29,0.33577782255815475,6347610657.541028,0.08058188287228735,41.85894438006107,0.0020295018751952513,2.9034577370524803e-13,0.01326920085916607,7.3640865396093425,40,40,0.8227253662919705,36,2000.0
30,0.6266607699355068,1523.0979256475462,0.04696307131449658,68.64029187307045,0.01591827666616526,195.36063643046157,0.012786297940995428,33.75177341636857,40,40,0.2288591138514163,36,1638.0
31,0.5302746566804089,16001871.60949116,0.17002955972041478,318.4938556511669,0.02459241027695892,1.5737004841049858e-07,0.021523284352038683,76.57012639584276,40,40,0.24196138189837055,36,1620.0
32,0.45949438636073014,4107.139061502441,0.1621357999906348,131.31481889399558,0.05908892800418568,5057.523235231504,0.056085463595377735,42.53442608710947,40,40,0.18142292503147808,36,1872.0
33,0.4214714360959942,1029561091.8256606,0.23382113450040085,277.34711821437537,0.012083521580348783,6.363332818270951e-12,0.010284750524588368,25.02473638175798,40,40,0.21199551014464862,36,1607.0
34,0.48015070843939145,83954705.09520821,0.226717149958235,307.54349199790306,0.02194654203147595,2.3288988323255154e-09,0.019095263816235008,50.13100710658624,40,40,0.35756750582022206,36,1639.0
35,0.45080259850333854,7338.664745732764,0.18859463018594508,172.75338051447747,0.12480285840031355,28985.652262801395,0.12143850115475165,89.88476138273519,40,40,0.26068767492287453,36,1739.0
36,0.41293718238638843,4705.47692234217,0.15312272085198794,105.30018944994103,0.03505185508903507,5061.230853292167,0.03204008908247171,25.04253752301809,40,40,0.18678274683308427,36,1745.0
37,0.46522139729654166,89318133.69681738,0.23219800959914724,258.89092662280547,0.010076427523674061,6.373075693757288e-10,0.008326393516433375,20.502636028142987,40,40,0.17010856450892098,36,1479.0
38,0.4358596386711223,1810386.5048839226,0.24297996198310268,298.5738804256473,0.47762146597525557,4710967223.013431,0.4741572951831863,392.03122617877057,40,40,0.24621734933383393,36,1719.0
39,0.45954628284907295,258411882.11818108,0.2572962465232189,347.46708407043633,0.03537626935953765,3.7563804208301693e-10,0.031800981468184567,75.64219092203942,40,40,0.4310314465881292,36,1660.0
40,0.6417799281307602,1812.71105368187,0.13147645060117383,117.23724025627735,0.04636815222934165,575.6054188080883,0.04305372436736692,38.234796574436274,40,40,0.19202625418198938,36,1833.0
41,0.6889385046326163,1730.6127769355162,0.06090695944466726,74.43897189861956,0.015262332767757835,210.10498883346253,0.012374498560100368,25.698914281482086,40,40,0.1547420894086171,35,1711.0
42,0.6533751874035268,1253.7468370860765,0.037745569372280116,34.29050164531939,0.0048316006375716935,49.783007390829745,0.0100208852627125,15.617992351507725,40,40,0.28605131577144655,36,1750.0
43,0.5992369669090919,2134.2468184034037,0.06990060219744519,114.04545597154764,0.05679272582545036,1075.531625591229,0.05252077316696039,88.38010246209595,40,40,0.2381625225059406,36,1654.0
44,0.527417797175307,1824.5947645820552,0.09488862854539132,85.73486826612967,0.023070616594521955,432.1285608616422,0.019986867625760796,24.41336844324656,40,40,0.1760346565697794,36,1570.0
45,0.40363056165305294,956301232.5441946,0.26417855623563663,221.1244992207001,0.011600105459257864,3.223504120853835e-12,0.008812178036835478,19.563823994774808,41,41,0.3366052112999627,37,1794.0
46,0.37636109469731827,18028.596645475725,0.11984085512204858,99.729421116798,0.029844383751881632,71682.33720545667,0.026649489450625046,28.13674628104873,41,41,0.2892758873644063,37,1679.0
47,0.17615991523063834,4638685118.774876,0.14184030529627517,4233676645.8971725,875342.6225374673,0.00024100393034913326,875342.6250602175,0.00027662292971664424,41,41,4.365713692289024,34,1576.0
48,0.48033175675127765,212897318.62266207,0.24724520448299805,428.9839797120889,0.036160951610086395,1.1297786012124207e-09,0.033693706707138525,91.89064869371065,41,41,0.23348108605768822,37,1619.0
49,0.42210415113529565,385469709.7359188,0.24422250149220673,254.51430745788664,0.010266928190450235,2.4489544511816217e-11,0.008418401880382407,19.66576607004832,41,41,0.16901343817142384,37,1769.0
50,0.6164521233766234,1506.1132974605919,0.05505913423922799,30.353524588999246,0.004731070534705032,80.59219769609619,0.010408547685203932,9.799457730241723,41,41,0.3601712406860012,37,1712.0
51,0.36646534663571717,2136.109049565842,0.3526567854471271,2135.4735351829095,872047.8470535364,83866119.65342765,872047.8477868664,86984717.76138537,41,41,7.5828912903617,34,1000.0
52,0.5932745018039868,1879.5164665083162,0.07772294034791478,129.69325190918482,0.09107093280293554,1238.1791712452923,0.08670315021646789,128.71325717807085,41,41,0.4090566766869339,37,1664.0
53,0.5945497289952217,1384.1050538520622,0.08071715586938467,88.89799030840906,0.035250753371768744,326.054808743053,0.030917912953607903,43.092309686220624,41,41,0.4060018666229147,37,1738.0
54,0.39780575637847876,124712843.8330155,0.29552921037575647,389.5800384255673,0.03162826773654361,1.236124699770977e-09,0.029100318675828726,62.970403565160005,41,41,0.3098005112055413,37,1573.0
55,0.4855767794351579,768698375.8238865,0.07947227527317491,159.3898224750864,0.027336193863666692,7.383652963698869e-11,0.022068322404672984,118.67277530434157,41,41,8.26635128346066,37,1814.0
56,0.6292742313217068,1159.466628536013,0.04182691931371067,35.53858963729699,0.005552327020694709,53.04447956199924,0.008945588638945455,14.678351771419516,41,41,0.35423178413037015,37,1778.0
57,0.4936984824717146,2369.864439158331,0.13586846243249923,139.99951125987712,0.056650194319987045,1407.1280273257846,0.05422016646924413,48.436759623485244,41,41,0.18199826288576917,37,1433.0
58,0.47042169203434536,316184369.17729896,0.24603339624692003,335.03151021947485,0.024919010557098022,2.0155972043669516e-10,0.022068964418996626,55.1281960449754,41,41,0.2740631326476401,37,0.0
59,0.39357785765999265,328267199.0200278,0.22139183974848947,218.12890982008278,0.009758038278762487,2.930157929653187e-11,0.007649486684120746,19.055621458674047,41,41,0.2709671951380841,37,1868.0
60,0.7155082011284398,1209.3137555173907,0.011435832352916411,44.99406530042657,0.013361166716557373,109.68669618593694,0.013397613934496283,120.72525344292873,41,41,0.7153481039505052,37,1735.0
61,0.37858239421931994,11249125.629048327,0.30459039612844263,346.2354505670807,0.02469970547006711,8.125975030607968e-08,0.022337172987563776,44.00685013426113,41,41,0.29708492628037775,37,1725.0
62,0.5129127318257142,370238353.50504297,0.015809317086729825,40.65154052961309,0.006323597765851984,6.881782506028923e-10,0.039603905396821196,130.02747502461946,41,41,12.86381561811059,37,1738.0
63,0.6204640094103867,2142.269138113923,0.08890616935274072,128.94775647882096,0.07990103248733577,1357.8421743202525,0.07562262571038537,100.90745569996274,41,41,0.29729227456623836,37,1681.0
64,0.6230600282170459,1138.6732485523848,0.043624409176411506,90.97129403454393,0.031770047237361904,187.5872804134183,0.028513220332416166,68.3356528165103,41,41,0.22827538249803608,37,1627.0
65,0.5896931477180803,3389.7641016308453,0.10319673873349006,110.86672837468329,0.09975112290494945,4967.565368967098,0.09115159038157067,108.837554994015,41,41,1.0296251546318165,37,1736.0
66,0.4487788732426478,385148031.2611559,0.22460047962133284,237.70485727063675,0.010262710032265678,3.05012091540911e-11,0.008214696296066859,20.73674093814807,41,41,0.222299852004856,37,1646.0
67,0.426443262979951,277211192.0747114,0.19725560958455657,201.81720547302118,0.007760298230623115,4.175619471053304e-11,0.0058740315011293264,16.566057464979895,41,41,0.2253397544103627,37,1515.0
68,0.5419002958079764,300513836.99583983,0.174551494856132,254.08141976555532,0.01654267280735476,1.8828702335928468e-10,0.013237710777093833,45.56542945349363,41,41,0.37636407618985707,37,1708.0
69,0.41983455071439196,86121740.58871046,0.20599490808846432,213.4899375613916,0.006435563072422548,3.345306919883599e-10,0.0049892485561425755,13.360439082267273,41,41,0.13774662840779847,37,1819.0
70,0.47206829884070484,23812178.06749742,0.2316693032929169,280.50697718386624,0.016848281508294743,1.7837821597671953e-08,0.014263764362723233,35.85505944607664,41,41,0.2923248267997113,37,1691.0
71,0.37030189030932203,91320442.90408581,0.248639804837811,210.50700250698094,0.006826513143357228,1.8497227737150635e-10,0.005333552151219231,11.533314864554269,41,41,0.14556050047180738,37,1888.0
72,0.38641567452064357,1481040166.0917726,0.23604980219530386,197.96171439177957,0.0069362027281959625,6.625521919828794e-13,0.005199111129139912,12.249107929105136,41,41,0.15412368308034183,37,1819.0
73,0.3973353061098792,97444751.55454601,0.2801185505548704,276.4050629502091,0.020268175645992096,7.023116543090207e-10,0.017268176330731556,34.814494809060704,41,41,0.39636282462803313,37,1917.0
74,0.43949830013792635,73608750.54488479,0.256746251881208,283.80684738492545,0.015912361327770897,1.377836502500016e-09,0.013581429321614163,30.54041987366025,41,41,0.25905130327399445,37,1599.0
75,0.32345200327696033,174747851.12641466,0.31162310584109826,373.9105450379977,0.055508481894346144,7.189613431196425e-10,0.05072315556226721,102.1521437301998,41,41,0.6248440605178185,37,1837.0
76,0.4852989803568754,2248.5472517134003,0.1467934024600796,129.09370122498277,0.0649097231504508,1568.362358255386,0.06170898105253675,49.02817148843485,41,41,0.2379798539599182,37,1833.0
77,0.6262280379496116,3172.4656246514805,0.09045654424203878,177.5805040244519,0.12212875890423783,3625.483976931747,0.11895085536287553,180.14284410204323,41,41,0.19279624783257113,37,1423.0
78,0.5808074980079437,44908945.979230076,0.17885243913164117,305.9511884691215,0.01790490774785549,1.3133201864526661e-08,0.015505056566908582,51.90066420138667,41,41,0.23512718767566826,37,1622.0
80,0.5035681444759003,348872013.3674456,0.2302511784429806,318.58783611822724,0.02649085136655582,1.7077912423639668e-10,0.023234249432748624,60.75791032887903,41,41,0.4319298692416955,37,1590.0
81,0.4428680726734861,18698395.954627264,0.2666083598017257,314.28490826618247,0.027531193979149837,4.2069502684678376e-08,0.02408160554275353,54.02700563615181,41,41,0.4115066450209301,37,1665.0
82,0.48399762371913985,82967045.94628133,0.23471429727403767,265.41712169779055,0.015776019419280193,1.2411263753482444e-09,0.01316620037771424,32.16902936807291,41,41,0.3057116669119902,37,1733.0
83,0.4518683967327891,135040936.5377381,0.2486261119816352,268.65104742489956,0.016657111295051652,4.234552401805214e-10,0.013787073611887034,32.59032451523264,41,41,0.38950148738618945,37,1527.0
84,0.5405943643485785,1599573954.8638554,0.19948377442763965,186.62543322229922,0.013113301908511994,7.744188134987135e-12,0.00928225268825688,27.809819235322976,41,41,0.6962371422311665,37,1528.0
85,0.5916996842289423,1839.4406171042988,0.10921758462535931,130.12117889800345,0.07792501858905686,1013.2925791748225,0.0739180933967654,78.74704309598687,41,41,0.26714536950384427,37,1689.0
86,0.65262424543009,1318.860990905364,0.04161349718968114,58.21845767711095,0.01586370065124608,151.48801405543216,0.012648138601470427,37.78591104447259,41,41,0.45859284866258926,37,1707.0
87,0.41194262005019866,9479.82908172365,0.19179449810086666,186.7420538811412,0.1261881436798106,50838.95476217638,0.12341083920514587,93.6934238611442,41,41,0.19059107685971605,37,1679.0
88,0.6584999661869642,1660.787144858868,0.06064719785065322,134.330012793746,0.0938679980017643,867.8374305595772,0.08950716636428452,170.74511044519912,41,41,0.29357075437722385,37,1702.0
89,0.4251340934523295,9846.989483207812,0.20910550226032154,188.15130791562956,0.13749876815735076,57684.73154904619,0.13458415932064496,93.92947979741633,41,41,0.21822217082741782,37,1771.0
90,0.6524142312129254,1427.2803257863338,0.05357162605727566,59.22576466959932,0.010470721150770404,115.84727445147769,0.008335573407773291,19.621468900831385,40,40,0.20505896415986286,36,1730.0
91,0.5812662412690275,2458.125985365121,0.10320959109203519,122.99108834111553,0.05370494735407465,1330.4462486306657,0.05031983918066875,58.431689749287855,40,40,0.20697823869998644,36,1733.0
92,0.6511078857685281,1915365.5672175519,0.0871016243723802,203.43335708059726,0.24244114734742275,2359702411.4483333,0.23619103704604663,445.12527889349417,40,40,0.3471411906405958,36,1690.0
93,0.5653284665931363,655872503.6745836,0.1816661677165389,273.25593699116035,0.014465329493114121,3.9171322809721834e-11,0.0118896146777346,39.780197040129174,40,40,0.21946631869926242,36,1621.0
94,0.4705725078746097,21454.698184959685,0.1915710049834059,210.03354996605836,0.17155035154022336,284567.15830492787,0.1683161633888996,140.6435417493674,40,40,0.22580501526813634,36,1649.0
95,0.5442364049127631,1464.376930776776,0.08287895984978469,98.31704271854495,0.030440696628171577,325.1360463371093,0.027466491630439363,36.82183382078757,40,40,0.15419571811097865,36,1795.0
96,0.45347682264501177,77785726.07394238,0.24882771021535624,425.3475349380536,0.034238191337662184,6.973425356137779e-09,0.03188935681872609,85.89642884010476,40,40,0.23312284810425718,36,1496.0
97,0.4119650543526452,6893.368027443811,0.16066932994596547,134.08121895250636,0.06172344407207923,16413.293915445574,0.05850023532413188,46.67526984310034,40,40,0.1663802053245108,36,1679.0
98,0.4934758173857394,52795805.82343018,0.2151737431810177,294.9457873417511,0.01589288201688813,4.6944905015069e-09,0.013556787155450497,37.6818670108353,40,40,0.21020916914830715,36,1571.0
99,0.3360895314923489,72.70109368601503,0.7441853707651829,72.68832679417476,30332869.968135748,836142.6862529084,30332870.20163102,298624.3594057533,40,40,1936.9654733382451,36,1854.0
100,0.5823408294872069,13671.659691328885,0.1978082396288996,380.9778124810538,0.8444044911452322,284764.5325745414,0.8414330274429945,988.2592646314337,40,40,0.18058232517635864,36,1590.0
101,0.44219462942148224,59828.388943192695,0.2376068674989326,270.0089051618395,0.33900008589435165,3886132.262701339,0.33592685734675226,263.0596813298374,40,40,0.21375645020890388,36,1769.0
102,0.44500898591114746,22175072.677770842,0.22880569064923192,219.92456616369773,0.009251865867477867,6.866379644280873e-09,0.007148619595236135,17.80140277174169,40,40,0.2037416105115726,36,1794.0
103,0.463064882805183,525155131.3754174,0.2397298003867089,254.04346320039338,0.015084597803150883,2.4667323534694908e-11,0.012327545489749153,29.571769943644668,40,40,0.3334929552042565,36,1726.0
104,0.587301532280295,1799.6710895196063,0.06343511922878292,86.96211252872122,0.026788298387648058,431.6856259534003,0.023076213245172533,43.21897722645232,40,40,0.20403741973240896,36,1699.0
105,0.5553986107096117,1387.1498187802274,0.07851759945266548,80.0902501613187,0.021996777854182734,233.66489110751712,0.01886483232338423,26.975062090352278,40,40,0.22428770678046717,36,1885.0
107,0.3774433044295258,9043.274112467028,0.14253646865819866,95.76545329765689,0.02451215243924938,15094.170283661091,0.021726806569252043,18.893988101086936,40,40,0.1942763398078804,36,1748.0
108,0.38222098152288425,85151356.65077373,0.2869746621412071,334.5310067615436,0.027928845099832136,1.7264410507808486e-09,0.024807867032125668,52.62519406321034,40,40,0.37372268209252135,36,1752.0
109,0.6103036613307309,2115.310308010185,0.1133263891766763,171.92300433142233,0.14944272670357997,2040.7524748041985,0.14567021468761768,164.84438249926748,40,40,0.21846548466016052,36,1731.0
110,0.5032443261377023,44249187.8604069,0.2114215369713617,407.33479709158144,0.06823287202635492,5.9550289315221144e-08,0.06290620359989886,197.33100707424896,40,40,0.7200064531398163,36,1676.0
111,0.47218581306245044,481499933.97272927,0.2623999648440982,285.3385410271235,0.022674350732364443,4.807452661134202e-11,0.019302236508934843,42.896128802456026,40,40,0.4358000789251708,36,1731.0
112,0.6331173711399029,2037.099041132894,0.07801744615269439,92.12702727904427,0.03670071119350551,687.0010286281267,0.032591146116579456,48.14398077995153,40,40,0.3478762762416821,36,1696.0
113,0.4524869094399471,146139714.3650653,0.24001123506640737,248.85444826447429,0.009154986320863551,1.8145830270105798e-10,0.007438253042353176,17.716017500520575,40,40,0.10921301723299062,36,1715.0
114,0.4620988738343288,9668.585256789182,0.047890825283139385,96.10070639423837,0.1511449373855757,86399.78453602917,0.13265832044395992,354.14111018141386,40,40,6.081650020203819,36,1689.0
115,0.4436292793810366,1494125304.9035375,0.22286460991818283,205.5798642599697,0.00725165594148767,1.219783685640022e-12,0.0054388337993994465,13.969480453384314,40,40,0.20983137699155358,36,1827.0
116,0.5446901974984127,24973956.166548725,0.18403259939895403,305.6209507188863,0.02388433260160295,5.016820078572703e-08,0.02072470976491551,67.04353715568695,40,40,0.33812189626453665,36,1640.0
117,0.32094527158653596,1357.5360604974292,0.32018090865882526,1354.8945273353113,440981.1700646955,2104210.9992390946,440981.17088620644,2332956.9281807635,40,40,1.7458464095120787,36,1682.0
118,0.5210456085394362,421616185.32893723,0.23645997397389446,341.50251659993575,0.02604295811157892,1.478111834127178e-10,0.023247777319568903,60.371853378806485,40,40,0.28378801716745417,36,1594.0
119,0.5491845098653468,1760.4020530264968,0.09259057840528778,123.5103138443897,0.04300226045209187,570.988878073186,0.04050917570893593,50.157211101151205,40,40,0.13929486812179168,36,1858.0
